Days,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26
21/12/2018 10:00,472.3643289,1002.137696,1515.523606,1839.01254,752.2283553,1066.722312,1800.85228,972.1697486,0.000433276,0.000462988,803.3556637,567.5473079
21/12/2018 11:00,385.3674324,944.8924976,1305.972859,1052.441354,696.7875807,1039.036497,2031.782735,1185.048537,0.000435335,0.000463688,949.9020455,506.0228819
21/12/2018 12:00,1170.675549,817.5041106,1567.51493,1172.94266,797.7037101,1023.397564,1980.389679,940.7361976,0.000432147,0.000462349,877.4430571,678.2997136
21/12/2018 13:00,925.0582383,890.9829285,1708.753435,1760.251142,645.3728544,823.1372186,1832.459118,820.9223066,0.000435188,0.000463727,690.0448144,527.8689628
21/12/2018 14:00,1117.917384,900.3439977,1901.079468,1204.738606,757.6210359,1118.006745,1985.753604,882.5317542,0.00043391,0.000465511,608.6332266,845.89396
21/12/2018 15:00,675.1271175,1065.754188,2299.704469,2179.833855,814.4193622,1089.666986,1604.369055,1057.371184,0.000432571,0.000462773,605.6172905,917.0554374
21/12/2018 16:00,1460.529908,1031.691685,2506.146542,1504.212104,686.8789523,934.3260333,1420.184425,1215.389956,0.000435948,0.000465604,512.1148094,771.4047194
21/12/2018 17:00,906.042437,1335.017243,2411.981116,1598.365097,622.3043731,884.0174161,1402.377755,1131.181985,0.000432932,0.000462815,549.9154894,915.6217929
21/12/2018 18:00,1750.78007,846.6987012,2066.378564,1299.337544,848.1052283,1322.591459,2014.399661,1370.277958,0.000435981,0.000467865,502.8487123,884.2821338
21/12/2018 19:00,1634.227608,937.3790845,2246.325804,1893.763872,537.4566514,1538.623321,2856.951399,1677.859026,0.000442451,0.000447028,1421.733805,807.4582864
21/12/2018 20:00,1462.788,930.0459075,2745.455402,2132.373801,452.8183184,1119.392467,1871.237604,1359.196728,0.0004211,0.000415189,1956.402354,776.0421089
21/12/2018 21:00,1130.719605,824.4505493,2687.018792,1957.923627,492.2868032,1014.547129,1712.561725,1466.942621,0.000423668,0.000414333,2029.580198,902.8034008
21/12/2018 22:00,523.8400306,935.1160311,2459.524704,1308.783721,586.4207572,1127.192548,1620.914039,1375.891627,0.000425503,0.000415028,2166.282138,819.4322821
21/12/2018 23:00,567.4843349,1031.453816,2439.661416,1582.525368,734.7552758,994.3467346,1388.286978,2028.247813,0.000422263,0.000413487,2161.016064,567.5707609
22/12/2018 00:00,767.6150901,986.1693836,2344.855826,1457.284612,830.0945183,1083.827111,1448.648949,2199.917135,0.000422678,0.000413505,2230.045484,700.6918809
22/12/2018 01:00,741.5979653,945.4172226,2834.832052,1511.215052,881.3611329,1112.787728,1339.291577,1469.57708,0.000419771,0.000411243,2238.246508,742.7226582
22/12/2018 02:00,919.3955974,1019.228568,3180.619886,1733.440899,539.5271208,1000.035915,1425.982014,1013.990653,0.000420066,0.000414496,1754.084842,745.4398004
22/12/2018 03:00,1247.792981,1019.890916,2873.472344,1418.110321,499.5383178,1237.694277,1754.637761,1331.024644,0.000420753,0.000411852,1506.749201,753.9479179
22/12/2018 04:00,908.4205765,1020.948759,2710.06174,1555.808992,640.9647587,1269.440288,1657.186887,1394.988523,0.000421804,0.000413958,1492.194323,811.0721213
22/12/2018 05:00,1038.29244,1011.065831,2519.165054,1630.706195,660.9291686,1375.826085,1635.416609,1565.991854,0.00042375,0.00041537,1451.360389,977.8754774
22/12/2018 06:00,971.939643,1026.563395,2335.013267,834.3308983,730.6937846,1306.54546,1737.729711,1444.867093,0.000424821,0.00041569,549.7090975,669.2400029
22/12/2018 07:00,535.8242385,981.253754,2009.225229,1521.990022,795.1168644,1243.448228,1689.99626,1735.399524,0.000423199,0.000415942,551.2194572,513.2573655
22/12/2018 08:00,802.2413862,971.1702853,2486.23294,1440.037559,785.9266797,1188.972311,1543.331298,1716.89759,0.000424103,0.000413965,508.507806,529.6260035
22/12/2018 09:00,751.1210515,1030.761993,2284.378407,1324.350731,638.9264361,1366.42028,1531.33283,1242.914648,0.00042454,0.00041423,519.7767437,689.9688783
22/12/2018 10:00,1055.158673,1071.789425,2882.223839,1371.229424,752.5192945,1257.16372,1637.352107,1051.242049,0.000421584,0.000412346,538.5880547,582.4289529
22/12/2018 11:00,974.3746584,1253.374119,2580.827482,1045.51898,650.1007239,1268.073857,1767.834383,1258.114435,0.000421486,0.000412119,622.4142002,646.1599008
22/12/2018 12:00,862.3930396,1198.860903,2160.177712,1205.868169,554.6170066,1074.003913,1651.718965,1782.936528,0.000423417,0.000414095,655.3866734,577.8876469
22/12/2018 13:00,1076.315077,1392.841951,2016.548961,1375.10969,557.3673777,1090.961665,1421.470113,1047.940382,0.000419842,0.000412416,698.7978906,552.0404861
22/12/2018 14:00,1570.797601,1300.567107,2047.462034,792.0225953,559.3889724,1171.769686,1783.252163,1221.293195,0.000421525,0.000413614,678.3161471,477.7016512
22/12/2018 15:00,1349.31687,1137.682433,2107.104031,1068.692088,452.2360371,1230.064305,1953.223611,1025.916285,0.000420667,0.000412672,552.1262495,733.0489876
22/12/2018 16:00,1208.432843,1244.075853,2613.65621,1523.600502,445.7800472,917.9936461,1280.222395,1080.617796,0.000422898,0.000412783,575.0335301,845.5607689
22/12/2018 17:00,254.7387722,1230.767456,3777.189136,1218.912538,400.81981,944.0840695,1173.209928,764.0716254,0.000421625,0.000412306,630.0829777,457.0352266
22/12/2018 18:00,37.92415189,1115.601637,3555.45857,1186.378651,392.327994,1065.40988,1326.95027,837.4156305,0.000423077,0.000413779,632.7590602,654.803922
22/12/2018 19:00,299.0398471,1110.698315,2322.890977,1579.125691,561.0592653,1282.037434,2093.716379,775.8528784,0.000424228,0.000414264,704.9634553,925.8173453
22/12/2018 20:00,496.7820698,1134.05924,2005.330333,998.2381924,332.9487437,1235.063775,2291.973474,839.5632128,0.000421729,0.000413435,611.5848559,533.2074365
22/12/2018 21:00,306.9467019,1006.379471,2282.301028,1063.462843,389.8413237,1196.583972,2067.524471,893.070424,0.000425307,0.000414959,623.1154903,650.8819117
22/12/2018 22:00,157.1892915,970.6278157,2730.360041,1522.266308,532.0732433,1301.512456,2373.475594,1183.42966,0.000420013,0.000414557,626.3237029,972.9130418
22/12/2018 23:00,1005.850697,980.7129988,3659.555489,971.6547778,425.3719579,1275.15505,2193.293176,960.7129502,0.000424372,0.000414592,659.5659771,850.7952745
23/12/2018 00:00,479.6054249,1005.455451,2488.189977,828.4506631,447.6822548,1244.598196,2320.160438,945.3190382,0.000426178,0.000415036,682.4627557,973.0262275
23/12/2018 01:00,536.4081986,1195.369709,2581.164213,1084.464589,361.945298,1471.029382,1758.607097,970.2370079,0.00042216,0.000413848,889.1390312,884.9299874
23/12/2018 02:00,294.7247548,1253.919166,2401.004038,1509.71457,377.2296043,1439.877641,1809.646683,1176.542288,0.000422696,0.000413434,703.0473067,910.9074197
23/12/2018 03:00,1482.572616,1214.893463,2468.403526,1051.731029,438.7554793,1372.862391,1641.605053,1446.228444,0.0004219,0.000411914,774.8028033,610.3973879
23/12/2018 04:00,1433.785058,1403.194526,2359.341252,1822.149682,511.5664286,1100.661914,1636.974496,1142.04321,0.00042399,0.000414941,710.4340631,587.4209639
23/12/2018 05:00,335.9016347,1749.066988,2934.563871,1237.96305,581.7968537,1049.276458,1828.218896,1637.098113,0.000424182,0.000413902,842.7828014,510.5806065
23/12/2018 06:00,808.5324276,1794.127989,2721.149015,1198.640209,400.4660412,1095.260446,2756.727539,1672.669684,0.000422158,0.00041308,670.4514863,569.2071531
23/12/2018 07:00,1185.189719,1618.712508,1843.186746,1266.242716,447.8352238,1372.659017,2089.864342,1956.139809,0.000421493,0.000411546,747.7989073,494.5603999
23/12/2018 08:00,1030.098983,1080.168945,2191.635986,914.773773,615.6317687,1320.921668,2097.595947,1824.17847,0.00042207,0.000411945,696.0952107,732.0318625
23/12/2018 09:00,1492.890198,1071.269396,2283.435146,1098.569619,590.8420311,982.3674602,2905.558028,2080.107586,0.00042103,0.000410414,653.8357265,397.6814404
23/12/2018 10:00,1472.953042,1302.550585,2058.74867,1070.015893,379.1596379,1123.408355,1638.60307,2031.935616,0.00042046,0.000412788,619.4242589,744.7985709
23/12/2018 11:00,1024.761852,1286.484274,2035.16007,1179.17383,431.135336,1132.627114,1541.307063,1674.021772,0.000422512,0.000413903,564.9488953,439.4506352
23/12/2018 12:00,1321.970098,1348.495916,1713.137268,677.427407,579.770835,998.4908788,1470.083531,1722.749462,0.00042109,0.000414563,756.8910417,390.0757907
23/12/2018 13:00,874.1888294,1412.210535,1879.780682,1151.016626,539.8470722,1117.781246,1516.079093,2049.422346,0.000420818,0.000411891,736.4120999,1219.487227
23/12/2018 14:00,1141.318999,1101.979387,1892.184916,1101.33069,768.4035004,1086.238429,1556.50106,1492.925696,0.000421511,0.000412068,573.5983655,1511.678003
23/12/2018 15:00,866.0826291,1046.500821,1819.677758,870.8167886,681.002841,973.7991034,1495.821034,1815.249775,0.000424179,0.000411966,692.4544907,915.9358731
23/12/2018 16:00,833.5994082,999.4738038,1650.326219,908.0134233,566.5844318,955.5496952,1411.555616,2300.405118,0.000420732,0.000414376,581.7640524,566.955054
23/12/2018 17:00,1078.195292,1420.450974,1787.056814,1031.79036,528.5976601,998.2408389,1552.208364,2012.737472,0.00042374,0.000412611,629.8473535,1223.146878
23/12/2018 18:00,1083.164757,1071.673601,1769.734718,1743.990855,755.7953457,1424.356142,1732.08271,2683.086229,0.000423384,0.000414768,892.7549092,553.0146226
23/12/2018 19:00,704.8259369,1055.784734,2038.938072,1404.459494,873.0862867,1604.034372,2192.075976,2601.737402,0.000424335,0.000413931,831.6249781,366.1050056
23/12/2018 20:00,1129.804894,1427.276148,1929.11428,1017.279428,1007.822853,1344.518885,2061.132665,1946.314455,0.000419872,0.000411812,719.1472117,553.6655209
23/12/2018 21:00,966.1550722,1624.41257,1945.240422,1041.024912,757.1161528,1384.597269,1715.987425,1844.01238,0.000421506,0.000413098,630.3163682,507.0722069
23/12/2018 22:00,964.0250505,1622.565901,1670.661426,1055.164529,585.8832124,1630.577301,1909.648521,1401.591516,0.000420673,0.000411607,558.8976232,480.2743073
23/12/2018 23:00,1494.387536,1709.756219,1548.144968,1043.591978,525.8106762,1487.848522,1883.418123,1296.49649,0.000421997,0.000412452,587.0092229,531.1412491
24/12/2018 00:00,1324.88018,1904.792486,1973.703452,822.035496,527.7040475,1525.717637,2100.812714,1275.91095,0.00042076,0.000411988,707.0424488,415.973606
24/12/2018 01:00,1447.365938,1992.95703,2746.915321,905.5738972,700.7306166,1584.465322,2052.969257,1490.609765,0.00042052,0.000410232,702.0229758,407.850036
24/12/2018 02:00,1398.094544,1824.241051,2719.429297,974.2249433,650.3976659,1354.295509,1725.23961,1449.356642,0.000420396,0.000410798,645.7869475,370.1628088
24/12/2018 03:00,1434.549586,1870.697509,1858.014829,931.1531908,607.9465653,1370.390149,1747.761916,1324.98296,0.000420044,0.00041217,544.4419933,480.8617959
24/12/2018 04:00,1616.60283,1599.483038,1529.643802,797.7729949,688.7996349,1505.029286,1815.673713,1576.318124,0.000423786,0.000413907,565.6645941,847.2208861
24/12/2018 05:00,1232.316094,2030.431662,1622.165289,953.0333913,700.7004283,1384.187406,1815.991892,1584.71032,0.000426912,0.000415748,664.2414305,769.224462
24/12/2018 06:00,594.3618909,1967.59,1073.024926,1060.809823,711.4905473,1543.175745,1969.267569,1142.846693,0.000423404,0.000413603,564.3072814,1469.836775
24/12/2018 07:00,616.3207241,2004.441271,2631.34114,745.2632458,559.0157198,1384.708879,1689.02054,1556.002009,0.000450164,0.000417583,494.505608,1524.858526
24/12/2018 08:00,279.99283,1480.345867,3579.578623,988.4409165,881.38968,1497.738675,1654.73877,1732.254384,0.000423447,0.000413678,515.6715398,1348.493113
24/12/2018 09:00,222.4995385,1269.643315,3136.634865,1012.558077,801.3532452,1494.449162,1795.89928,1162.60721,0.00042238,0.000412792,510.3651921,796.0021292
24/12/2018 10:00,485.2432511,1128.371266,3238.210833,820.2147643,797.463265,1490.897357,1815.900685,1653.513409,0.000419789,0.000413123,750.7779294,368.1959942
24/12/2018 11:00,373.0136113,1107.351819,3215.932199,1284.152264,889.4908139,1401.677233,1712.566791,1976.883586,0.000424606,0.000415516,767.0342509,316.2595399
24/12/2018 12:00,526.8309113,1362.925031,2592.494412,1371.469518,847.4032786,1313.347285,3327.481163,1794.03486,0.000421695,0.000412826,659.379368,306.8539554
24/12/2018 13:00,629.5122179,1254.538686,3487.53545,1214.658625,998.384346,1527.177824,3133.180863,1467.091955,0.000422781,0.000414123,615.9515272,340.8984476
24/12/2018 14:00,464.0644369,1103.808627,3507.744118,1067.122824,685.243111,1656.764888,2768.891948,1603.924954,0.000421346,0.00041375,837.9555327,484.3455325
24/12/2018 15:00,834.2091917,1103.315665,3770.029232,1088.309934,833.9800841,2171.249303,3017.616912,1852.284823,0.000420234,0.000411518,612.1561422,446.7190508
24/12/2018 16:00,668.6818417,1269.325682,3541.276002,1251.46281,931.5123183,2125.822222,2966.347105,1383.003788,0.000424546,0.00041348,596.5779778,457.4134643
24/12/2018 17:00,763.8057525,1239.951055,2719.094225,1493.218366,829.7697394,1501.288418,2505.584918,933.9681469,0.000422125,0.000416323,645.1386771,544.8629731
24/12/2018 18:00,1163.060644,1408.991015,1578.926352,910.6151138,918.1969638,1421.007747,1703.028717,756.8737952,0.000422209,0.000412518,601.9003415,466.9220247
24/12/2018 19:00,591.8902354,1064.856488,2562.708999,854.0787896,863.2965309,1418.150341,1750.067274,906.5357071,0.000423553,0.000411682,697.6903299,596.9849
24/12/2018 20:00,1122.989791,1156.974153,4437.609017,1035.295825,768.1229439,1503.833377,1748.303233,1343.403077,0.000422019,0.000411072,717.5441438,651.6652229
24/12/2018 21:00,1063.718967,1286.525584,4275.674381,2137.487275,895.8144457,1547.437878,1849.698693,1239.492552,0.000423562,0.00041196,621.616794,796.7365213
24/12/2018 22:00,1108.931381,1589.771679,4769.793623,1152.666125,1338.250745,1591.026858,2021.034271,1419.51979,0.000420292,0.000413731,543.0904061,553.5331913
24/12/2018 23:00,919.3608656,1425.382609,4720.281894,1050.756436,1606.788959,1651.194637,1950.603512,1926.875136,0.00042265,0.000413169,524.0988665,624.0208491
25/12/2018 00:00,2003.941671,1152.836974,3786.189885,1215.47429,975.3200059,1825.849116,2354.441087,1252.164778,0.000422606,0.000414109,525.6081375,573.648353
25/12/2018 01:00,1632.726117,1057.104211,4678.290988,1285.66016,965.4818102,1788.875547,1887.076333,1363.264016,0.000424679,0.000414785,514.3361517,697.8233658
25/12/2018 02:00,1182.063095,1036.800483,4711.629253,798.7087468,938.1482278,1693.465558,1856.322652,1402.70268,0.000418788,0.000412424,772.9489256,914.6625452
25/12/2018 03:00,1095.685655,1050.651386,4548.68368,584.7913021,819.2157548,1945.518439,2166.377759,1060.357833,0.000424932,0.000414597,653.0697106,1055.438828
25/12/2018 04:00,517.4591409,1197.784848,2804.785086,1359.433788,843.585497,1632.862125,1946.250694,1215.211547,0.000419389,0.000410678,500.755823,778.2195141
25/12/2018 05:00,919.1875653,1027.587358,2450.785597,721.6725471,725.2113951,1588.251863,1963.193155,1181.994596,0.000424188,0.000416578,484.6090844,947.8477466
25/12/2018 06:00,228.101144,984.2144645,2265.518061,628.5896722,875.4083969,1587.79527,1992.317443,1258.293804,0.000423256,0.000415024,632.388918,817.1248216
25/12/2018 07:00,380.28608,1019.340977,2505.553863,1537.898042,1022.880985,1604.475885,2171.291268,1637.263082,0.000421404,0.0004151,539.4884015,673.2103298
25/12/2018 08:00,500.1334962,1025.485802,2067.254465,1070.470436,688.7215404,1649.795515,1855.160873,874.1245235,0.000421593,0.000414503,607.8564276,413.6370451
25/12/2018 09:00,594.9245942,871.4091984,2293.545344,773.8786265,664.6131778,1653.709872,1812.062381,887.592655,0.000424197,0.000416463,593.4008471,460.5232105
25/12/2018 10:00,1056.215734,1027.806433,2255.020903,979.4567111,672.1996451,1675.660956,1700.058029,923.1702409,0.000421069,0.000411956,490.5921889,675.6488619
25/12/2018 11:00,244.7581504,942.660007,1955.17844,1249.457151,691.911808,1857.612179,1923.700722,843.6976528,0.000393508,0.000388376,631.1279517,511.1498201
25/12/2018 12:00,699.94744,946.495203,3640.635834,566.9104508,781.5852924,1644.329479,1586.040294,872.2050353,0.000389239,0.000383931,586.374956,760.6815715
25/12/2018 13:00,661.4804764,992.3337097,4123.103734,998.8095404,914.4299193,1442.539552,1699.5121,1181.482194,0.000414027,0.000405183,602.0680736,729.1909169
25/12/2018 14:00,476.915299,1012.49746,4165.117453,1441.872565,896.1666259,1943.743067,2007.746494,984.0493019,0.000419524,0.000411965,804.0858008,705.8294512
25/12/2018 15:00,939.020477,1024.63397,2809.39266,591.1967432,921.5062695,2357.243766,2456.363415,981.147344,0.000421515,0.000411616,549.6524962,728.8489601
25/12/2018 16:00,846.6998922,1139.6376,2976.311143,1180.674435,1039.820049,2151.799799,2367.023144,1998.77178,0.000418918,0.000411324,483.8302422,908.4108838
25/12/2018 17:00,725.0642139,1432.867626,2131.498293,1896.168285,1213.206344,1304.945753,1608.358947,1596.307764,0.000420099,0.000414086,480.1214279,451.3786833
25/12/2018 18:00,722.6795761,1561.680454,2277.54286,1385.66849,1368.897878,1365.730773,1706.060987,1581.980168,0.00042069,0.000412018,441.1588022,572.4320076
25/12/2018 19:00,920.7448071,1712.222382,2243.211496,648.7605473,1163.440847,1376.334424,1710.783317,1938.766212,0.000419848,0.000412068,768.736297,805.2416774
25/12/2018 20:00,1440.517186,1328.23391,2647.55995,801.3185642,1007.494594,1380.594336,1740.054522,895.039818,0.000420267,0.000414766,678.4392652,856.5602058
25/12/2018 21:00,1359.337853,1321.819394,2311.120788,705.2264309,841.6255677,1434.805268,1825.747683,1374.009,0.000420588,0.000412057,619.0584397,828.2206642
25/12/2018 22:00,1011.841517,1189.320054,2715.379287,1214.183875,998.4340646,1526.578568,1912.950322,1200.299223,0.000419906,0.000410837,779.747997,603.2916236
25/12/2018 23:00,935.7679607,1359.464176,3052.328166,959.4719199,710.5341097,1285.354518,1583.337078,1767.41336,0.000422814,0.000412384,1017.982677,556.5135731
26/12/2018 00:00,1343.626447,1095.932921,2402.568514,1202.381078,774.0389257,1317.533809,1418.492186,1728.18839,0.000421031,0.000412134,664.3209582,404.4686513
26/12/2018 01:00,1429.080043,1064.995393,2279.677968,1417.554217,710.7189086,1424.563647,1365.448068,1637.226405,0.000423764,0.000414592,574.4802003,317.1658391
26/12/2018 02:00,1106.660186,1374.050785,2432.031447,1107.303932,715.388962,1413.921001,1385.452936,1436.634245,0.000423393,0.00041246,606.6485755,325.6059902
26/12/2018 03:00,730.6824573,1219.398759,2385.920026,656.4702412,645.4600785,1368.793428,1378.629032,968.1479983,0.000418439,0.000411954,562.5628698,520.6729204
26/12/2018 04:00,804.9940439,1268.581246,3160.808985,650.0194668,726.9942813,1908.268868,1822.699589,1359.204168,0.000421965,0.000413745,483.4179791,439.6597956
26/12/2018 05:00,840.732356,1655.662892,3379.70223,900.661985,860.4818092,1594.244536,1574.444923,1841.394936,0.000422982,0.000413427,520.3608225,457.9424895
26/12/2018 06:00,492.8927331,1060.988965,3181.032294,840.1994712,1049.569069,1312.091766,1440.24832,2206.823836,0.000422988,0.000414974,555.1811523,470.1061911
26/12/2018 07:00,400.3768169,1056.984627,3376.599785,834.6179277,1198.983618,1584.215647,1642.480698,3224.639732,0.000426841,0.000412675,473.9260969,380.5068479
26/12/2018 08:00,345.1703127,1307.272247,3654.348538,888.5122709,1226.077808,1490.051799,1641.488994,3417.283856,0.00041936,0.000410985,570.0148757,486.4869017
26/12/2018 09:00,211.1546104,1300.108447,2919.309772,860.9602673,984.9804862,1450.541637,1878.661651,2560.758483,0.000419874,0.000412492,580.4717147,494.8962193
26/12/2018 10:00,302.0757408,1162.96006,2393.919605,1525.243506,976.0655205,1694.23313,2171.835543,2335.504686,0.000422929,0.000413386,474.1991415,496.3678536
26/12/2018 11:00,331.0095896,1147.977569,2876.059743,958.2066752,982.8420454,1707.191968,2565.544043,2248.953647,0.000421218,0.000413908,522.4045323,519.230959
26/12/2018 12:00,276.4900113,1281.541323,3613.749919,1168.322932,855.0132909,1802.917543,2405.00955,2067.957708,0.000420207,0.0004109,465.7698584,528.6716369
26/12/2018 13:00,84.81161424,1309.233417,5338.864576,1491.148205,771.113354,1743.626724,1901.927848,1940.966644,0.000419715,0.000411931,470.6034107,529.6817236
26/12/2018 14:00,196.8347536,1246.525827,5261.701634,1614.170709,843.0551493,1878.763121,1850.369545,1996.947851,0.000419868,0.000412099,382.1336513,516.2832791
26/12/2018 15:00,62.63208038,1114.450001,3513.902542,1607.806386,1102.446772,1860.918625,1934.490273,1997.057311,0.000425924,0.00041869,494.066938,427.013356
26/12/2018 16:00,62.40674922,1158.617687,2266.684437,1357.315435,860.0547957,1726.893122,1919.639823,2271.54867,0.000421138,0.000412593,508.8162181,451.0331011
26/12/2018 17:00,188.6170901,1220.657634,2973.115838,1353.651367,1090.405724,1554.371411,1860.283093,2636.93238,0.000423811,0.000413937,584.6624848,380.3472021
26/12/2018 18:00,742.3854348,1119.273851,2530.76487,1113.036532,1117.059136,1678.138129,1746.575196,2525.412798,0.00042131,0.000415792,633.5135264,404.996439
26/12/2018 19:00,49.94961808,1026.092267,3310.93578,1215.024052,1128.795003,1329.834528,1632.998207,2315.432838,0.000424305,0.000418315,1093.986557,455.2849445
26/12/2018 20:00,466.1446217,1081.400548,2914.336275,750.3334741,1044.248519,1492.587207,1662.248067,2607.163305,0.000421273,0.000414914,739.7810909,576.1951533
26/12/2018 21:00,575.0207787,1096.526193,2265.311972,685.4297972,1032.801392,1328.683616,1835.515794,2597.972873,0.00042209,0.000410985,685.8022644,524.4182333
26/12/2018 22:00,1126.151983,1173.476687,1964.950116,537.7523025,1053.230312,1588.668734,1878.963864,2389.993617,0.0004259,0.000413409,685.8138056,925.5896589
26/12/2018 23:00,697.9750752,1323.073915,1960.758533,612.5429603,968.5140775,1405.350656,1810.945422,2315.800702,0.000431068,0.000423628,630.0398567,868.5173429
27/12/2018 00:00,663.3801213,1493.769991,1879.402701,648.6969442,812.5652103,1613.859308,1802.158894,1523.883152,0.00042431,0.000414367,666.6603958,634.1639693
27/12/2018 01:00,656.248522,1539.232839,2155.932896,645.7532471,830.5217098,1516.175474,1771.542406,1590.153559,0.000421181,0.000412555,755.8730112,907.6670715
27/12/2018 02:00,521.729472,1525.693073,1768.65391,611.8658102,843.7142977,1607.035876,1803.884113,1881.676796,0.000420556,0.00041254,696.6991709,1260.785144
27/12/2018 03:00,425.153321,1677.745205,1706.966228,1478.770335,868.3625942,1680.186266,2017.742849,2112.995417,0.000422055,0.000410899,709.0708121,967.4981991
27/12/2018 04:00,512.7655863,1448.412831,1733.456351,1823.539564,592.9804318,1601.884636,1934.889393,1929.127636,0.000418953,0.000411926,695.5362122,525.9545884
27/12/2018 05:00,495.2835831,1430.956015,1620.761875,1854.716749,680.5684842,1823.991347,1787.495042,2481.025161,0.000422088,0.000410827,568.8827163,462.1884116
27/12/2018 06:00,344.8347693,1505.948742,1658.741252,1536.097818,831.8099339,1781.531674,1879.451269,1588.456315,0.000419977,0.000411446,534.3762026,410.4731326
27/12/2018 07:00,259.2783821,1581.673919,1875.881213,1200.493961,631.9109407,1758.715654,1914.472312,1453.502318,0.000420204,0.000414594,557.5855077,850.1199477
27/12/2018 08:00,384.3834462,1630.248818,1920.143913,1200.364719,607.3333484,1842.063043,1942.592733,1560.433795,0.000423853,0.00041732,528.7011387,536.6848595
27/12/2018 09:00,474.021185,1459.217624,2130.568651,1146.655838,702.5213766,2110.911171,1770.535962,1495.801983,0.000423384,0.000413365,497.8769692,801.2260003
27/12/2018 10:00,598.2794822,1608.23129,2010.46594,1021.674533,665.3772316,1859.299025,1932.636295,1770.868188,0.000420163,0.000412038,427.3113256,688.1493304
27/12/2018 11:00,412.5162853,1611.542544,2255.358618,1684.924514,674.4638165,1772.936158,1988.290978,2663.434225,0.000420003,0.000411669,450.2951887,901.5546667
27/12/2018 12:00,513.0542413,1657.348706,1792.937185,1483.891728,653.2072998,1751.896889,1923.587672,2237.009457,0.000422172,0.000411658,415.6148988,780.8613214
27/12/2018 13:00,702.6289056,1447.28168,1656.00306,1204.930565,600.4168737,1574.359481,1665.158326,2327.36992,0.000422242,0.000412425,364.8659571,791.5256478
27/12/2018 14:00,677.0732182,1381.583336,1673.33041,1291.238443,651.9311128,1462.641529,1582.311119,1707.041215,0.000421904,0.000412747,398.8472112,666.3725276
27/12/2018 15:00,771.9162734,993.9614091,1159.767077,1557.103911,652.0086824,1303.882558,1412.817997,1383.868957,0.000421199,0.000413328,364.1767272,695.3685162
27/12/2018 16:00,535.6443094,986.3107264,1181.595244,1732.038304,703.9080889,1266.885028,1391.513972,1523.202773,0.000419624,0.00041285,395.999794,1149.366218
27/12/2018 17:00,513.1686509,933.6842915,1445.069934,1304.493198,692.0895719,1305.003111,1606.403328,1536.40834,0.000421462,0.000413538,390.804012,407.7447667
27/12/2018 18:00,578.2647626,932.8464882,1808.340848,1656.763497,752.6323753,1580.037848,1527.256611,1224.892445,0.000431742,0.000416221,442.845712,1038.997715
27/12/2018 19:00,1076.26448,979.391556,2355.02564,1228.817134,687.69308,1502.129644,1545.589101,1044.461664,0.000455408,0.000414587,730.2153902,827.1369127
27/12/2018 20:00,1360.585179,940.4492139,2240.805169,1087.044651,680.4313102,1484.418302,1506.941123,1178.251306,0.000458445,0.000412864,536.9633388,798.5250235
27/12/2018 21:00,1340.174964,978.1506049,2254.689686,1381.33146,588.9685119,1372.727406,1471.815323,1375.105455,0.000459764,0.000412767,567.4531543,1166.685673
27/12/2018 22:00,1835.347675,1127.948363,2908.979993,1145.566661,596.0769141,1293.499614,1832.610631,1573.596109,0.000461164,0.000413187,558.6899837,1071.301159
27/12/2018 23:00,1737.450925,1085.186023,2314.798553,2146.428171,570.6375601,1674.189851,1656.037875,1393.501178,0.00045753,0.000411796,496.0667903,965.9811586
28/12/2018 00:00,1732.190287,1364.306096,2971.516293,1383.254054,533.5607081,1347.852659,1415.750109,1564.500141,0.000458305,0.000409972,521.5154599,1143.775315
28/12/2018 01:00,1874.91373,1368.660766,3929.045545,1589.146561,586.3087962,1349.261426,1411.567248,1521.43147,0.000459379,0.000411701,545.4820522,798.290405
28/12/2018 02:00,2509.291584,1288.79283,3840.804063,2011.182389,561.6876803,1176.283069,1443.459144,2129.509426,0.000457828,0.000410414,460.5210556,371.6349551
28/12/2018 03:00,2503.017257,1063.310467,4121.973664,1386.32113,549.3630677,1202.028674,1692.581948,1482.387927,0.000458992,0.000411601,499.6570429,860.313785
28/12/2018 04:00,2323.259102,1240.761154,4261.337851,1152.835012,612.5159344,1360.879154,1786.926255,1592.31319,0.000460628,0.000413202,421.444828,681.7491569
28/12/2018 05:00,1196.824429,1223.478563,2971.96877,1651.33209,628.69557,1886.581735,1918.799381,1497.669396,0.0004599,0.000411813,540.5110983,1042.376303
28/12/2018 06:00,763.7873496,621.5094119,3373.576195,1473.977593,622.6021576,1582.200511,1492.018095,1134.138667,0.000460265,0.000412496,553.5346939,992.0422387
28/12/2018 07:00,966.3758691,257.9776869,4184.390123,1012.052116,664.4311262,1170.061049,1550.503883,1159.20292,0.000458379,0.000412572,584.8842285,1053.0417
28/12/2018 08:00,1107.722689,1131.563476,3485.95741,943.1462109,553.9399218,1144.564935,1584.67081,1179.61513,0.000458015,0.000412939,591.3091133,1147.686209
28/12/2018 09:00,980.2494176,718.3365538,2775.203224,1295.802419,687.1969743,1389.330623,1901.937277,1088.062791,0.00046094,0.000415236,563.1330702,1279.530339
28/12/2018 10:00,847.1096133,752.1856893,2699.715939,1101.174536,637.3783328,1158.526603,1536.919095,1352.61023,0.000459438,0.000414265,505.5442286,812.8894915
